Year,Number,Player Picked,Team,Original Team,Number of starts before next transaction,Number of trades,Commissioner moved?,Avg PPG on team,Avg PPG on team adjusted by position,Pick-adjusted Difference in Avg PPG on team adjusted by position,Avg career PPG,Avg career PPG adjusted by position,Pick-adjusted Difference in Avg career PPG adjusted by position,Player addition value,Pick-adjusted Difference in Player addition value,% of starts made while rostered by drafting team,Points added,Avg points added,Avg points added adjusted by position,Pick-adjusted Difference in Avg points added adjusted by position,O-Score,Age when drafted,Cuff when drafted?,Tanking,Injury adjusted % of starts made while rostered by drafting team,KTC on draft day,Pick-adjusted Difference in KTC on draft day,KTC at end of rookie year,Pick-adjusted Difference in KTC at end of rookie year,KTC 1 year after draft day,Pick-adjusted Difference in KTC 1 year after draft day,KTC 2 years after draft day,Pick-adjusted Difference in KTC 2 years after draft day,KTC 3 years after draft day,Pick-adjusted Difference in KTC 3 years after draft day,KTC 4 years after draft day,Pick-adjusted Difference in KTC 4 years after draft day,Length of tenure on team,Weeks before first start,Link to next transaction,Link to previous transaction
startup,14.08,Henry Ruggs,Oliverwkw,Oliverwkw,2,0,False,7.92,8.24,-2.2788,8.43,8.77,-0.5162,10.317,-10.4863,0.1,7.5,3.75,3.9,-3.2988,38.9,21.63,False,0.0033,0.125,5237.0,2239.25,3657.0,1259.375,3216.0,1542.875,0.0,-1725.5,0.0,-1019.125,0.0,-965.125,391.0,6,T#227,
startup,15.01,Michael Pittman,Oliverwkw,Oliverwkw,37,0,False,13.0,13.52,3.4675,12.36,12.86,4.2637,41.8555,27.2142,0.5522,516.0,13.95,14.51,9.3387,85.1,22.93,False,0.0009,0.6379,4257.0,1223.0,4506.0,2024.375,3646.0,1674.0,5359.0,4240.875,3879.0,3420.625,4684.0,4372.375,1341.0,10,T#72,
startup,15.02,Jamison Crowder,LWebs53,LWebs53,2,0,False,14.09,14.65,5.315,7.04,7.32,-2.2312,23.3564,6.979,0.1818,22.4,11.2,11.65,6.1213,47.2,27.23,False,-0.0048,0.3333,2600.0,-624.0,2941.0,-179.75,1426.0,-1274.75,878.0,-1385.25,97.0,-1203.75,0.0,-1007.0,79.0,5,#464,
startup,15.03,Julian Edelman,JacobRosenzweig,JacobRosenzweig,0,0,False,9.37,9.75,-1.0213,9.37,9.75,0.1925,9.75,-13.2128,0.0,0.0,0.0,0.0,-7.6,31.3,34.31,False,-0.0152,0.0,2132.0,-1298.125,381.0,-3321.375,0.0,-3151.375,0.0,-2478.75,0.0,-1420.0,0.0,-1103.875,352.0,,#366,
startup,15.04,Duke Johnson,AceMatthew,AceMatthew,0,0,False,4.45,4.57,-6.16,8.46,8.69,-0.6338,4.57,-17.984,0.0,0.0,0.0,0.0,-6.6375,24.7,26.97,False,-0.0055,0.0,1594.0,-2079.0,666.0,-3101.875,0.0,-3024.125,0.0,-2319.375,0.0,-1544.5,0.0,-1225.375,23.0,,#6,
startup,15.05,Laviska Shenault,stevenb123,stevenb123,1,0,False,10.79,11.22,1.955,6.44,6.7,-2.405,12.3965,-9.4839,0.0435,4.1,4.1,4.27,-2.2963,40.5,21.93,False,0.0011,0.0526,3318.0,384.5,4726.0,1815.125,4408.0,2208.25,1401.0,-877.875,761.0,-766.375,687.0,-452.5,412.0,5,T#369,
startup,15.06,AJ Dillon,plehv79,plehv79,0,0,False,4.48,4.6,-6.135,7.96,8.18,-0.195,4.6,-15.3555,0.0,0.0,0.0,0.0,-5.2862,37.9,22.36,False,0.0002,0.0,3131.0,465.75,4867.0,2052.0,3610.0,1766.25,4680.0,3480.875,2957.0,2189.0,879.0,349.0,113.0,,#1022,
startup,15.07,Aaron Rodgers,BROsenzweig,BROsenzweig,12,0,False,23.98,19.23,11.4262,17.1,13.7,6.4413,73.5265,64.3776,0.8571,281.04,23.42,18.77,17.2862,95.6,36.77,False,-0.0225,0.9231,4972.0,2251.625,6201.0,3415.375,5365.0,3577.25,4441.0,3186.0,3380.0,2636.625,2581.0,2235.125,97.0,1,T#52,
startup,15.08,Mecole Hardman,shmuel256,shmuel256,0,0,False,4.45,4.63,-5.6825,7.03,7.31,-1.4325,4.63,-17.1515,0.0,0.0,0.0,0.0,-5.6525,31.0,22.5,False,0.0015,0.0,3737.0,611.5,2864.0,-1083.75,2522.0,-316.625,1796.0,-498.125,1282.0,-441.0,972.0,-143.625,13.0,,#1138,
startup,16.01,Boston Scott,shmuel256,shmuel256,1,0,False,3.08,3.17,-8.4863,4.89,5.03,-4.48,12.7546,-12.8821,1.0,7.4,7.4,7.6,1.225,29.0,25.37,False,-0.0034,1.0,1045.0,-2720.0,861.0,-3415.875,1029.0,-2024.75,1077.0,-1307.0,624.0,-1181.25,0.0,-1237.125,41.0,0,#1150,
startup,16.02,Robbie Chosen,BROsenzweig,BROsenzweig,0,0,False,17.93,18.66,9.0313,8.17,8.5,-1.1575,18.66,-6.2607,0.0,0.0,0.0,0.0,-8.8788,30.4,27.34,False,-0.0052,0.0,1924.0,-1513.0,3880.0,516.625,0.0,-2728.875,0.0,-2343.5,0.0,-1788.125,0.0,-1151.25,20.0,,T#51,
startup,16.03,Jalen Reagor,plehv79,plehv79,0,0,False,5.6,5.83,-5.405,3.76,3.91,-5.8775,5.83,-20.697,0.0,0.0,0.0,0.0,-8.8788,18.3,21.69,False,0.0015,0.0,4882.0,1832.0,4040.0,1062.75,2733.0,619.75,1086.0,-553.875,323.0,-1055.125,229.0,-783.75,664.0,,#1031,
startup,16.04,Tee Higgins,stevenb123,stevenb123,26,0,False,14.63,15.22,6.9588,14.64,15.23,7.9875,41.9141,28.4847,0.52,364.4,14.02,14.58,9.87,89.2,21.65,False,0.0016,0.5714,4138.0,1380.625,6341.0,4366.75,5564.0,4343.125,5668.0,5156.0,5739.0,5460.375,4549.0,4398.875,924.0,7,T#390,
startup,16.05,Cam Newton,AceMatthew,AceMatthew,8,0,False,17.29,13.86,4.6562,15.65,12.55,4.9113,43.5367,29.5376,0.6667,133.48,16.69,13.38,8.52,74.2,31.33,False,-0.0135,0.8,4018.0,1588.375,1296.0,-1000.75,228.0,-1344.625,0.0,-996.0,0.0,-835.75,0.0,-597.25,85.0,0,#22,
startup,16.06,Jared Cook,JacobRosenzweig,JacobRosenzweig,1,0,False,7.66,10.49,-0.0571,8.29,11.35,2.7225,12.5741,-6.026,0.0833,12.2,12.2,16.7,13.205,63.9,33.43,False,-0.0136,0.1,1573.0,-1456.625,437.0,-2281.25,780.0,-980.75,0.0,-1431.75,0.0,-1163.125,0.0,-827.75,85.0,6,#363,
startup,16.07,Phillip Lindsay,LWebs53,LWebs53,0,0,False,4.5,4.62,-5.1714,4.51,4.63,-4.7125,4.62,-13.5221,0.0,0.0,0.0,0.0,-5.5825,23.5,26.13,False,-0.0028,0.0,2993.0,170.875,1938.0,-162.0,1418.0,-263.0,137.0,-1277.625,0.0,-1163.125,0.0,-827.75,13.0,,#429,
startup,16.08,Tevin Coleman,Oliverwkw,Oliverwkw,0,0,False,4.7,4.83,-5.4486,4.54,4.66,-5.105,4.83,-14.9989,0.0,0.0,0.0,0.0,-7.3512,23.1,27.4,False,-0.0073,0.0,1887.0,-728.25,478.0,-1508.5,1057.0,-365.5,0.0,-1296.0,0.0,-1122.75,0.0,-799.125,43.0,,#843,
startup,17.01,Jack Doyle,Oliverwkw,Oliverwkw,0,0,False,7.9,10.81,1.4843,5.7,7.8,-0.9763,10.81,-5.5914,0.0,0.0,0.0,0.0,-7.0038,39.3,30.35,False,-0.0128,0.0,995.0,-1683.125,399.0,-1324.625,0.0,-1224.125,0.0,-864.25,0.0,-573.75,0.0,-389.75,8.0,,#839,
startup,17.02,Mike Williams,LWebs53,LWebs53,0,0,False,,,,11.29,11.74,4.1912,,,,0.0,0.0,0.0,-6.6488,58.9,25.94,False,-0.0024,,3400.0,1260.25,3374.0,2015.75,3086.0,2130.125,4563.0,4269.125,3243.0,3074.625,1844.0,1684.75,1.0,,#428,
startup,17.03,Golden Tate,JacobRosenzweig,JacobRosenzweig,0,0,False,7.21,7.5,-0.86,7.21,7.5,-0.6525,7.5,-4.575,0.0,0.0,0.0,0.0,-4.5613,37.3,32.11,False,-0.0111,0.0,1684.0,-787.625,435.0,-1654.125,0.0,-1618.125,0.0,-1322.375,0.0,-1270.75,0.0,-779.25,352.0,,#365,
startup,17.04,John Brown,AceMatthew,AceMatthew,2,0,False,9.08,9.45,0.3286,7.03,7.32,-1.3812,17.8475,6.2107,0.3333,27.2,13.6,14.15,11.3575,53.4,30.44,False,-0.0119,0.4,2121.0,-139.25,1672.0,-345.75,304.0,-1225.875,0.0,-1655.75,0.0,-1515.125,0.0,-887.375,41.0,0,#10,
startup,17.05,Mike Gesicki,stevenb123,stevenb123,4,0,False,10.62,14.53,4.2643,7.64,10.46,1.0938,23.9012,4.0392,0.25,34.5,8.62,11.8,6.445,64.4,24.94,False,-0.004,0.2857,3749.0,1714.75,4159.0,1748.75,2920.0,1282.0,2214.0,515.25,1347.0,-42.0,1274.0,545.875,113.0,2,#1329,
startup,17.06,Chris Herndon,plehv79,plehv79,1,0,False,4.77,6.52,-5.5086,4.87,6.67,-4.0975,14.7563,-9.9972,0.5,7.7,7.7,10.54,2.8425,37.1,24.55,False,-0.0038,0.5,2116.0,-229.375,1348.0,-1471.0,1168.0,-874.625,0.0,-1975.5,0.0,-1557.375,0.0,-887.375,15.0,0,#1013,
startup,17.07,Tony Pollard,BROsenzweig,BROsenzweig,0,0,False,7.55,7.76,-4.0325,11.62,11.94,1.7275,7.76,-17.3078,0.0,0.0,0.0,0.0,-10.2012,47.5,23.36,False,0.0022,0.0,2512.0,-30.0,3345.0,437.25,2992.0,939.875,3665.0,2339.375,5576.0,4867.875,3116.0,2361.5,113.0,,#177,
startup,17.08,Allen Lazard,shmuel256,shmuel256,0,0,False,11.44,11.9,0.0857,8.5,8.84,-1.0412,11.9,-15.0861,0.0,0.0,0.0,0.0,-10.2012,34.7,24.75,False,-0.0024,0.0,1739.0,-822.75,2604.0,-374.875,1016.0,-1283.125,2804.0,1370.75,1955.0,794.25,865.0,-170.875,97.0,,#1165,
startup,18.01,James Robinson,shmuel256,shmuel256,18,0,False,17.45,17.92,7.9486,12.77,13.12,4.2662,68.4601,51.7366,0.8182,318.0,17.67,18.15,11.9862,78.8,22.09,False,0.0022,0.9,1707.0,-660.75,6105.0,3727.0,4538.0,2717.125,2558.0,1094.0,338.0,-1024.875,0.0,-1144.0,408.0,2,T#158,
startup,18.02,Rob Gronkowski,BROsenzweig,BROsenzweig,14,0,False,11.06,15.14,6.3086,11.12,15.22,7.4263,35.9059,17.4076,0.4242,178.8,12.77,17.48,12.7075,77.3,31.33,False,-0.0125,0.5385,1851.0,-350.75,858.0,-1733.5,1485.0,-394.375,0.0,-1565.625,0.0,-1293.125,0.0,-1008.125,726.0,6,#187,
startup,18.03,Baker Mayfield,plehv79,plehv79,10,0,False,14.19,11.38,1.3743,15.68,12.57,4.3438,20.2714,-0.1602,0.2941,118.4,11.84,9.49,3.3225,72.6,25.41,False,-0.0054,0.3,5369.0,3606.875,6081.0,3933.125,4986.0,3248.5,3029.0,1433.25,2025.0,907.625,3897.0,3295.75,734.0,3,#1037,
startup,18.04,Devine Ozigbo,stevenb123,stevenb123,0,0,False,,,,1.7,1.75,-6.9012,,,,0.0,0.0,0.0,-8.7538,20.2,23.94,False,-0.0023,,1069.0,-1075.375,263.0,-2377.375,0.0,-2070.625,0.0,-1666.25,0.0,-805.375,0.0,-698.875,1.0,,#1283,
startup,18.05,Jalen Richard,AceMatthew,AceMatthew,0,0,False,2.5,2.57,-8.6629,3.29,3.38,-5.4013,2.57,-24.8015,0.0,0.0,0.0,0.0,-10.625,20.1,26.9,False,-0.0054,0.0,537.0,-2105.25,366.0,-2434.75,0.0,-2357.5,0.0,-1619.25,0.0,-561.0,0.0,-590.75,6.0,,#1,
startup,18.06,Matt Breida,JacobRosenzweig,JacobRosenzweig,0,0,False,3.67,3.77,-6.2471,3.97,4.08,-4.4313,3.77,-15.1658,0.0,0.0,0.0,0.0,-8.3562,21.4,25.53,False,0.001,0.0,2565.0,-361.0,620.0,-2093.5,335.0,-2040.5,469.0,-1319.375,451.0,-691.25,187.0,-1052.5,63.0,,#362,
startup,18.07,Chase Edmonds,LWebs53,LWebs53,2,0,False,10.69,10.98,2.4486,7.28,7.48,-0.02,12.6552,-1.8467,0.0606,26.7,13.35,13.71,6.3663,59.3,24.41,False,0.0004,0.0741,2117.0,-882.125,3022.0,629.625,3534.0,1639.125,3270.0,1831.75,619.0,-502.25,642.0,-540.625,659.0,8,T#163,
startup,18.08,Joshua Kelley,Oliverwkw,Oliverwkw,1,0,False,5.2,5.34,-3.4714,4.4,4.52,-2.7875,6.1702,-7.4623,0.0667,10.9,10.9,11.2,4.7287,42.9,22.81,False,0.0011,0.0769,1270.0,-1250.25,1467.0,-367.75,671.0,-958.5,1200.0,-118.375,1055.0,241.375,0.0,-775.75,1098.0,8,#930,
startup,19.01,Matt Ryan,Oliverwkw,Oliverwkw,7,0,False,17.59,14.1,6.4325,14.36,11.51,3.6437,44.368,32.9796,0.7,130.76,18.68,14.97,7.9175,69.4,35.32,False,-0.0219,0.7778,5190.0,2653.25,3990.0,1962.0,3311.0,1630.375,2428.0,948.5,0.0,-1453.875,0.0,-1386.0,71.0,0,T#226,
startup,19.02,Tua Tagovailoa,LWebs53,LWebs53,0,0,False,13.24,10.61,2.8275,14.54,11.66,4.235,10.61,-4.6769,0.0,0.0,0.0,0.0,-8.9238,60.8,22.53,False,0.0039,0.0,6005.0,3383.125,5661.0,3838.25,5017.0,3549.625,4380.0,3144.5,5439.0,4665.0,5377.0,4663.125,97.0,,T#52,
startup,19.03,Emmanuel Sanders,JacobRosenzweig,JacobRosenzweig,1,0,False,11.49,11.95,3.7857,10.12,10.53,3.4737,13.754,-2.7291,0.0625,22.2,22.2,23.09,17.0525,67.2,33.49,False,-0.0137,0.0769,1988.0,-835.375,691.0,-1688.375,839.0,-1111.375,0.0,-1726.0,0.0,-1397.5,0.0,-1362.625,384.0,4,#374,
startup,19.04,Larry Fitzgerald,AceMatthew,AceMatthew,0,0,False,7.4,7.7,-0.7033,7.76,8.07,0.9387,7.7,-10.4301,0.0,0.0,0.0,0.0,-7.21,33.8,37.03,False,-0.024,0.0,691.0,-2194.0,65.0,-2138.375,0.0,-1745.0,0.0,-1365.25,0.0,-1320.125,0.0,-1282.375,6.0,,#2,
startup,19.05,Jared Goff,stevenb123,stevenb123,1,0,False,10.5,8.42,0.1367,16.48,13.21,6.7213,33.8781,20.1111,1.0,10.5,10.5,8.42,2.2625,80.4,25.91,False,-0.0057,1.0,5121.0,2789.75,4332.0,2662.0,3049.0,1685.125,2517.0,1466.375,4067.0,3255.25,4882.0,4209.875,7.0,0,#1290,
startup,19.06,Bryce Love,plehv79,plehv79,0,0,False,0.0,0.0,-9.6867,0.0,0.0,-8.14,0.0,-19.4134,0.0,0.0,0.0,0.0,-7.21,14.1,23.18,False,-0.0013,,2033.0,-684.25,395.0,-1767.125,0.0,-1745.0,0.0,-1365.25,0.0,-1320.125,0.0,-1282.375,8.0,,#1011,
startup,19.07,Josh Doctson,BROsenzweig,BROsenzweig,0,0,False,,,,0.0,0.0,-8.14,,,,0.0,0.0,0.0,-7.21,12.6,27.77,False,-0.0059,,160.0,-2791.375,103.0,-2095.625,21.0,-1721.375,13.0,-1350.625,0.0,-1320.125,0.0,-1282.375,0.0,,#167,
startup,19.08,Justin Jackson,shmuel256,shmuel256,0,0,False,,,,5.48,5.62,-1.8175,,,,0.0,0.0,0.0,-7.21,22.4,24.39,False,-0.0017,,1313.0,-1494.25,988.0,-1100.0,1052.0,-561.5,384.0,-933.25,0.0,-1320.125,0.0,-1282.375,2.0,,#1133,
